date,model,pred_close,actual_close,pred_direction,actual_direction,correct,abs_error
2025-06-04,random_forest,92.26677285746341,96.3391773,-1,1,0,4.072404442536595
2025-06-04,lstm_univariate,92.35353045345875,96.3391773,1,1,1,3.9856468465412576
2025-06-04,lstm_multivariate,91.77161688467133,96.3391773,-1,1,0,4.567560415328671
2025-06-05,random_walk,96.3391773,97.8864338,-1,1,0,1.5472565000000031
2025-06-05,moving_average,91.49975826,97.8864338,-1,1,0,6.386675540000013
2025-06-05,arima,96.16944651121419,97.8864338,-1,1,0,1.7169872887858162
2025-06-05,random_forest,96.3705291810005,97.8864338,-1,1,0,1.5159046189994996
2025-06-05,lstm_univariate,96.43683588555444,97.8864338,1,1,1,1.4495979144455617
2025-06-05,lstm_multivariate,95.84427995214833,97.8864338,-1,1,0,2.0421538478516794
2025-06-06,random_walk,97.8864338,99.024416,-1,1,0,1.1379821999999962
2025-06-06,moving_average,93.12687316000002,99.024416,-1,1,0,5.897542839999986
2025-06-06,arima,97.77482380718175,99.024416,-1,1,0,1.2495921928182554
2025-06-06,random_forest,98.0506159974011,99.024416,-1,1,0,0.9738000025989066
2025-06-06,lstm_univariate,97.9883748676256,99.024416,1,1,1,1.0360411323744074
2025-06-06,lstm_multivariate,97.48187975127544,99.024416,-1,1,0,1.5425362487245593
2025-06-09,random_walk,99.024416,93.3544696,-1,-1,1,5.669946400000001
2025-06-09,moving_average,95.10336856,93.3544696,-1,-1,1,1.7488989600000053
2025-06-09,arima,98.94705997592388,93.3544696,-1,-1,1,5.592590375923876
2025-06-09,random_forest,99.17214977027498,93.3544696,1,-1,0,5.817680170274983
2025-06-09,lstm_univariate,99.12424510961016,93.3544696,1,-1,0,5.769775509610156
2025-06-09,lstm_multivariate,98.61494008357873,93.3544696,-1,-1,1,5.260470483578729
2025-06-10,random_walk,93.3544696,91.9868945,-1,-1,1,1.3675750999999963
2025-06-10,moving_average,95.77218266,91.9868945,1,-1,0,3.7852881599999932
2025-06-10,arima,93.51934678317606,91.9868945,1,-1,0,1.532452283176056
2025-06-10,random_forest,93.37220987917715,91.9868945,-1,-1,1,1.3853153791771433
2025-06-10,lstm_univariate,93.44989402682151,91.9868945,1,-1,0,1.4629995268215055
2025-06-10,lstm_multivariate,92.9769043759542,91.9868945,-1,-1,1,0.9900098759542004
2025-06-11,random_walk,91.9868945,91.238222,-1,-1,1,0.7486725000000121
2025-06-11,moving_average,95.71827824,91.238222,1,-1,0,4.48005624000001
2025-06-11,arima,92.09127635663798,91.238222,1,-1,0,0.8530543566379833
2025-06-11,random_forest,91.98853774757629,91.238222,-1,-1,1,0.7503157475762947
2025-06-11,lstm_univariate,92.082587847857,91.238222,1,-1,0,0.8443658478570057
2025-06-11,lstm_multivariate,91.61568388286138,91.238222,-1,-1,1,0.3774618828613825
2025-06-12,random_walk,91.238222,90.0794493,-1,-1,1,1.1587727
2025-06-12,moving_average,94.69808718,90.0794493,1,-1,0,4.6186378800000085
2025-06-12,arima,91.30046751245125,90.0794493,1,-1,0,1.2210182124512556
2025-06-12,random_forest,91.23496904795549,90.0794493,-1,-1,1,1.1555197479554948
2025-06-12,lstm_univariate,91.33479592109508,90.0794493,1,-1,0,1.2553466210950859
2025-06-12,lstm_multivariate,90.86823206237261,90.0794493,-1,-1,1,0.7887827623726196
2025-06-13,random_walk,90.0794493,90.44903675,-1,1,0,0.3695874500000116
2025-06-13,moving_average,93.13669028,90.44903675,1,1,1,2.6876535299999915
2025-06-13,arima,90.1404889143827,90.44903675,1,1,1,0.30854783561730414
2025-06-13,random_forest,90.07361213289234,90.44903675,-1,1,0,0.3754246171076687
2025-06-13,lstm_univariate,90.17664523484807,90.44903675,1,1,1,0.2723915151519378
2025-06-13,lstm_multivariate,89.7267598029128,90.44903675,-1,1,0,0.7222769470872095
2025-06-16,random_walk,90.44903675,89.9396054,-1,-1,1,0.5094313499999998
2025-06-16,moving_average,91.42161443,89.9396054,1,-1,0,1.4820090300000004
2025-06-16,arima,90.45821065013638,89.9396054,1,-1,0,0.5186052501363747
2025-06-16,random_forest,90.45159412280344,89.9396054,-1,-1,1,0.5119887228034372
2025-06-16,lstm_univariate,90.54770032644758,89.9396054,1,-1,0,0.6080949264475777
2025-06-16,lstm_multivariate,90.10448521199426,89.9396054,-1,-1,1,0.16487981199425406
2025-06-17,random_walk,89.9396054,90.76867995,-1,1,0,0.8290745500000014
2025-06-17,moving_average,90.73864159,90.76867995,1,1,1,0.030038360000006037
2025-06-17,arima,89.96002047766768,90.76867995,1,1,1,0.808659472332323
2025-06-17,random_forest,89.93073122529091,90.76867995,-1,1,0,0.8379487247090935
2025-06-17,lstm_univariate,90.03875475173977,90.76867995,1,1,1,0.7299251982602328
2025-06-17,lstm_multivariate,89.5927136605043,90.76867995,-1,1,0,1.1759662894957046
2025-06-18,random_walk,90.76867995,89.07057545,-1,-1,1,1.6981044999999995
2025-06-18,moving_average,90.49499868000001,89.07057545,-1,-1,1,1.4244232300000021
2025-06-18,arima,90.7479301809431,89.07057545,-1,-1,1,1.6773547309430938
2025-06-18,random_forest,90.76160170116039,89.07057545,-1,-1,1,1.6910262511603804
2025-06-18,lstm_univariate,90.86895683514618,89.07057545,1,-1,0,1.7983813851461719
2025-06-18,lstm_multivariate,90.40800904626937,89.07057545,-1,-1,1,1.3374335962693635
2025-06-19,random_walk,89.07057545,88.301434,-1,-1,1,0.7691414500000064
2025-06-19,moving_average,90.06146936999998,88.301434,1,-1,0,1.760035369999983
2025-06-19,arima,89.12054868045071,88.301434,1,-1,0,0.8191146804507099
2025-06-19,random_forest,89.06047478366044,88.301434,-1,-1,1,0.7590407836604385
2025-06-19,lstm_univariate,89.17010728479937,88.301434,1,-1,0,0.868673284799371
2025-06-19,lstm_multivariate,88.7130350909644,88.301434,-1,-1,1,0.4116010909643961
2025-06-20,random_walk,88.301434,87.7820138,-1,-1,1,0.519420199999999
2025-06-20,moving_average,89.70586630999999,87.7820138,1,-1,0,1.923852509999989
2025-06-20,arima,88.34503647307098,87.7820138,1,-1,0,0.5630226730709751
2025-06-20,random_forest,88.29905224118852,87.7820138,-1,-1,1,0.517038441188518
2025-06-20,lstm_univariate,88.39292735395219,87.7820138,1,-1,0,0.6109135539521873
2025-06-20,lstm_multivariate,87.87251592499724,87.7820138,-1,-1,1,0.09050212499724353
2025-06-23,random_walk,87.7820138,89.7797838,-1,1,0,1.9977700000000027
2025-06-23,moving_average,89.17246172000002,89.7797838,1,1,1,0.6073220799999888
2025-06-23,arima,87.81492784182805,89.7797838,1,1,1,1.9648559581719525
2025-06-23,random_forest,87.77493313663554,89.7797838,-1,1,0,2.004850663364465
2025-06-23,lstm_univariate,87.87406922078178,89.7797838,1,1,1,1.9057145792182268
2025-06-23,lstm_multivariate,87.35768091952981,89.7797838,-1,1,0,2.4221028804701916
2025-06-24,random_walk,89.7797838,95.293629,-1,1,0,5.513845199999992
2025-06-24,moving_average,89.14049740000002,95.293629,-1,1,0,6.1531315999999805
2025-06-24,arima,89.72405902725264,95.293629,-1,1,0,5.5695699727473595
2025-06-24,random_forest,89.78035705688791,95.293629,-1,1,0,5.513271943112088
2025-06-24,lstm_univariate,89.87355218409876,95.293629,1,1,1,5.42007681590124
2025-06-24,lstm_multivariate,89.34904342055559,95.293629,-1,1,0,5.944585579444407
2025-06-25,random_walk,95.293629,93.89519,-1,-1,1,1.3984389999999962
2025-06-25,moving_average,90.04548721,93.89519,-1,-1,1,3.849702789999995
2025-06-25,arima,95.08915629298562,93.89519,-1,-1,1,1.1939662929856212
2025-06-25,random_forest,95.36507496238279,93.89519,-1,-1,1,1.4698849623827925
2025-06-25,lstm_univariate,95.38948338278337,93.89519,1,-1,0,1.4942933827833684
2025-06-25,lstm_multivariate,94.84861598121688,93.89519,-1,-1,1,0.9534259812168813
2025-06-26,random_walk,93.89519,92.9762158,-1,-1,1,0.9189741999999939
2025-06-26,moving_average,91.01041012,92.9762158,-1,-1,1,1.9658056800000026
2025-06-26,arima,93.86919795916998,92.9762158,-1,-1,1,0.8929821591699749
2025-06-26,random_forest,93.8926687311474,92.9762158,-1,-1,1,0.9164529311473899
2025-06-26,lstm_univariate,93.98800007566719,92.9762158,1,-1,0,1.011784275667182
2025-06-26,lstm_multivariate,93.46080749210452,92.9762158,-1,-1,1,0.4845916921045159
2025-06-27,random_walk,92.9762158,94.0749893,-1,1,0,1.098773499999993
2025-06-27,moving_average,91.94536648,94.0749893,-1,1,0,2.1296228199999945
2025-06-27,arima,92.99785556310937,94.0749893,1,1,1,1.0771337368906302
2025-06-27,random_forest,92.97933138019063,94.0749893,-1,1,0,1.0956579198093692
2025-06-27,lstm_univariate,93.06747775390876,94.0749893,1,1,1,1.0075115460912372
2025-06-27,lstm_multivariate,92.54097641719186,94.0749893,-1,1,0,1.5340128828081419
2025-06-30,random_walk,94.0749893,92.30696285,-1,-1,1,1.7680264499999936
2025-06-30,moving_average,93.20396157999998,92.30696285,-1,-1,1,0.8969987299999787
2025-06-30,arima,94.04566742978318,92.30696285,-1,-1,1,1.7387045797831746
2025-06-30,random_forest,94.07984775428334,92.30696285,-1,-1,1,1.7728849042833303
2025-06-30,lstm_univariate,94.16622883710613,92.30696285,1,-1,0,1.8592659871061272
2025-06-30,lstm_multivariate,93.62815895611445,92.30696285,-1,-1,1,1.3211961061144422
2025-07-01,random_walk,92.30696285,90.50896985,-1,-1,1,1.7979930000000053
2025-07-01,moving_average,93.70939739,90.50896985,1,-1,0,3.200427540000007
2025-07-01,arima,92.356209398866,90.50896985,1,-1,0,1.8472395488659998
2025-07-01,random_forest,92.31825153720749,90.50896985,-1,-1,1,1.8092816872074877
2025-07-01,lstm_univariate,92.39682993800515,90.50896985,1,-1,0,1.887860088005155
2025-07-01,lstm_multivariate,91.86537283939019,90.50896985,-1,-1,1,1.3564029893901903
2025-07-02,random_walk,90.50896985,90.26923745,-1,-1,1,0.23973239999999407
2025-07-02,moving_average,92.75246555999999,90.26923745,1,-1,0,2.4832281099999847
2025-07-02,arima,90.58701878152726,90.26923745,1,-1,0,0.3177813315272573
2025-07-02,random_forest,90.51737557103758,90.26923745,-1,-1,1,0.24813812103757016
2025-07-02,lstm_univariate,90.59835951068848,90.26923745,1,-1,0,0.3291220606884764
2025-07-02,lstm_multivariate,90.06932731259077,90.26923745,-1,-1,1,0.19991013740923336
2025-07-03,random_walk,90.26923745,89.23039705,-1,-1,1,1.0388404000000122
2025-07-03,moving_average,92.02727505,89.23039705,1,-1,0,2.7968780000000066
2025-07-03,arima,90.30509934722815,89.23039705,1,-1,0,1.074702297228157
2025-07-03,random_forest,90.27522792471555,89.23039705,-1,-1,1,1.044830874715558
2025-07-03,lstm_univariate,90.35942321759332,89.23039705,1,-1,0,1.1290261675933237
2025-07-03,lstm_multivariate,89.82688659455182,89.23039705,-1,-1,1,0.5964895445518295
2025-07-04,random_walk,89.23039705,88.33140055,-1,-1,1,0.8989964999999955
2025-07-04,moving_average,91.2781113,88.33140055,1,-1,0,2.9467107500000083
2025-07-04,arima,89.27810551703492,88.33140055,1,-1,0,0.9467049670349184
2025-07-04,random_forest,89.24913253872431,88.33140055,-1,-1,1,0.9177319887243129
2025-07-04,lstm_univariate,89.32122307204907,88.33140055,1,-1,0,0.9898225220490673
2025-07-04,lstm_multivariate,88.81280039205015,88.33140055,-1,-1,1,0.48139984205015196
2025-07-07,random_walk,88.33140055,88.8807873,-1,1,0,0.5493867499999965
2025-07-07,moving_average,90.12939355,88.8807873,1,1,1,1.2486062500000088
2025-07-07,arima,88.378581294505,88.8807873,1,1,1,0.5022060054949975
2025-07-07,random_forest,88.3327519479356,88.8807873,-1,1,0,0.5480353520643888
2025-07-07,lstm_univariate,88.42273552040909,88.8807873,1,1,1,0.45805177959090315
2025-07-07,lstm_multivariate,87.9172699782322,88.8807873,-1,1,0,0.9635173217677959
2025-07-08,random_walk,88.8807873,88.5611441,-1,-1,1,0.31964319999998736
2025-07-08,moving_average,89.44415844000001,88.5611441,1,-1,0,0.8830143400000026
2025-07-08,arima,88.87911551872963,88.5611441,-1,-1,1,0.317971418729627
2025-07-08,random_forest,88.86654646950494,88.5611441,-1,-1,1,0.3054023695049324
2025-07-08,lstm_univariate,88.97335943867779,88.5611441,1,-1,0,0.4122153386777825
2025-07-08,lstm_multivariate,88.47480996883388,88.5611441,-1,-1,1,0.08633413116612587
2025-07-09,random_walk,88.5611441,87.71209185,-1,-1,1,0.8490522500000139
2025-07-09,moving_average,89.05459329,87.71209185,1,-1,0,1.3425014400000066
2025-07-09,arima,88.57129602740271,87.71209185,1,-1,0,0.8592041774027166
2025-07-09,random_forest,88.56244517573388,87.71209185,-1,-1,1,0.8503533257338916
2025-07-09,lstm_univariate,88.65403056916671,87.71209185,1,-1,0,0.9419387191667141
2025-07-09,lstm_multivariate,88.15947027047397,87.71209185,-1,-1,1,0.44737842047398146
2025-07-10,random_walk,87.71209185,89.1804528,-1,1,0,1.4683609500000046
2025-07-10,moving_average,88.54316417,89.1804528,1,1,1,0.6372886300000005
2025-07-10,arima,87.74425548073596,89.1804528,1,1,1,1.4361973192640392
2025-07-10,random_forest,87.70157965345138,89.1804528,-1,1,0,1.4788731465486222
2025-07-10,lstm_univariate,87.80499740116115,89.1804528,1,1,1,1.3754553988388523
2025-07-10,lstm_multivariate,87.3193531147874,89.1804528,-1,1,0,1.8610996852125936
2025-07-11,random_walk,89.1804528,89.72983955,-1,1,0,0.5493867499999965
2025-07-11,moving_average,88.53317532,89.72983955,-1,1,0,1.196664229999996
2025-07-11,arima,89.14248509009659,89.72983955,-1,1,0,0.5873544599034091
2025-07-11,random_forest,89.19366000785173,89.72983955,-1,1,0,0.5361795421482611
2025-07-11,lstm_univariate,89.27468346347952,89.72983955,1,1,1,0.4551560865204749
2025-07-11,lstm_multivariate,88.78419965340403,89.72983955,-1,1,0,0.9456398965959636
2025-07-14,random_walk,89.72983955,93.88520115,-1,1,0,4.155361600000006
2025-07-14,moving_average,88.81286312,93.88520115,-1,1,0,5.072338029999997
2025-07-14,arima,89.69785076657627,93.88520115,-1,1,0,4.187350383423734
2025-07-14,random_forest,89.73650229607712,93.88520115,-1,1,0,4.14869885392288
2025-07-14,lstm_univariate,89.82417802741996,93.88520115,1,1,1,4.061023122580039
2025-07-14,lstm_multivariate,89.32863161964247,93.88520115,-1,1,0,4.556569530357535
2025-07-15,random_walk,93.88520115,94.78419765,-1,1,0,0.8989964999999955
2025-07-15,moving_average,89.81374589,94.78419765,-1,1,0,4.970451759999989
2025-07-15,arima,93.73440925735427,94.78419765,-1,1,0,1.0497883926457234
2025-07-15,random_forest,93.89144234518035,94.78419765,-1,1,0,0.8927553048196444
2025-07-15,lstm_univariate,93.98100235796166,94.78419765,1,1,1,0.803195292038339
2025-07-15,lstm_multivariate,93.4785495227239,94.78419765,-1,1,0,1.3056481272761005
2025-07-16,random_walk,94.78419765,94.9939635,-1,1,0,0.2097658500000108
2025-07-16,moving_average,91.0583566,94.9939635,-1,1,0,3.9356069000000105
2025-07-16,arima,94.70066041777201,94.9939635,-1,1,0,0.2933030822279932
2025-07-16,random_forest,94.80271041869833,94.9939635,-1,1,0,0.1912530813016815
2025-07-16,lstm_univariate,94.8783612993675,94.9939635,1,1,1,0.11560220063250881
2025-07-16,lstm_multivariate,94.38961965196526,94.9939635,-1,1,0,0.6043438480347447
2025-07-17,random_walk,94.9939635,102.885155,-1,1,0,7.891191499999991
2025-07-17,moving_average,92.51473093000001,102.885155,-1,1,0,10.370424069999984
2025-07-17,arima,94.95725926209082,102.885155,-1,1,0,7.927895737909182
2025-07-17,random_forest,95.01301761997914,102.885155,-1,1,0,7.87213738002086
2025-07-17,lstm_univariate,95.0864117789403,102.885155,1,1,1,7.798743221059695
2025-07-17,lstm_multivariate,94.60681678404366,102.885155,-1,1,0,8.278338215956339
2025-07-18,random_walk,102.885155,101.7264484,-1,-1,1,1.1587066000000021
2025-07-18,moving_average,95.25567137,101.7264484,-1,-1,1,6.470777029999994
2025-07-18,arima,102.60960477033946,101.7264484,-1,-1,1,0.8831563703394636
2025-07-18,random_forest,103.10848648649696,101.7264484,1,-1,0,1.3820380864969621
2025-07-18,lstm_univariate,102.99065351590231,101.7264484,1,-1,0,1.264205115902314
2025-07-18,lstm_multivariate,102.62276045181393,101.7264484,-1,-1,1,0.8963120518139363
2025-07-21,random_walk,101.7264484,102.485601,-1,1,0,0.7591526000000073
2025-07-21,moving_average,97.65499314,102.485601,-1,1,0,4.830607860000001
2025-07-21,arima,101.66789120790207,102.485601,-1,1,0,0.8177097920979293
2025-07-21,random_forest,101.8291665440265,102.485601,-1,1,0,0.6564344559734963
2025-07-21,lstm_univariate,101.8269553624409,102.485601,1,1,1,0.6586456375591041
2025-07-21,lstm_multivariate,101.48857965199684,102.485601,-1,1,0,0.9970213480031589
2025-07-22,random_walk,102.485601,101.47672715,-1,-1,1,1.0088738500000005
2025-07-22,moving_average,99.37507310999999,101.47672715,-1,-1,1,2.101654040000014
2025-07-22,arima,102.43976941587476,101.47672715,-1,-1,1,0.9630422658747619
2025-07-22,random_forest,102.60463805848723,101.47672715,-1,-1,1,1.1279109084872232
2025-07-22,lstm_univariate,102.58363972726812,101.47672715,1,-1,0,1.106912577268119
2025-07-22,lstm_multivariate,102.23602243781646,101.47672715,-1,-1,1,0.7592952878164567
2025-07-23,random_walk,101.47672715,103.3246644,-1,1,0,1.847937250000001
2025-07-23,moving_average,100.71357900999999,103.3246644,-1,1,0,2.6110853900000137
2025-07-23,arima,101.49432719214651,103.3246644,1,1,1,1.8303372078534892
2025-07-23,random_forest,101.64389764233458,103.3246644,-1,1,0,1.680766757665424
2025-07-23,lstm_univariate,101.57232726206806,103.3246644,1,1,1,1.7523371379319457
2025-07-23,lstm_multivariate,101.1958864080336,103.3246644,-1,1,0,2.128777991966402
2025-07-24,random_walk,103.3246644,103.53443025,-1,1,0,0.2097658499999966
2025-07-24,moving_average,102.37971919,103.53443025,-1,1,0,1.1547110599999968
2025-07-24,arima,103.2690101782781,103.53443025,-1,1,0,0.2654200717219055
2025-07-24,random_forest,103.46331804851896,103.53443025,-1,1,0,0.0711122014810428
2025-07-24,lstm_univariate,103.41976403092515,103.53443025,1,1,1,0.11466621907484864
2025-07-24,lstm_multivariate,102.99907845239926,103.53443025,-1,1,0,0.5353517976007396
2025-07-25,random_walk,103.53443025,102.6454226,-1,-1,1,0.8890076499999964
2025-07-25,moving_average,102.50957424,102.6454226,-1,-1,1,0.13584835999999711
2025-07-25,arima,103.50789832940556,102.6454226,-1,-1,1,0.8624757294055598
2025-07-25,random_forest,103.73226965292919,102.6454226,-1,-1,1,1.086847052929187
2025-07-25,lstm_univariate,103.62811188951503,102.6454226,1,-1,0,0.9826892895150223
2025-07-25,lstm_multivariate,103.18387959891149,102.6454226,-1,-1,1,0.5384569989114851
2025-07-28,random_walk,102.6454226,102.2258909,-1,-1,1,0.4195317000000074
2025-07-28,moving_average,102.69336908,102.2258909,1,-1,0,0.4674781800000005
2025-07-28,arima,102.66587013704692,102.2258909,1,-1,0,0.4399792370469271
2025-07-28,random_forest,102.80942137862837,102.2258909,-1,-1,1,0.5835304786283757
2025-07-28,lstm_univariate,102.73781377778808,102.2258909,1,-1,0,0.5119228777880807
2025-07-28,lstm_multivariate,102.27063715425064,102.2258909,-1,-1,1,0.04474625425064005
2025-07-29,random_walk,102.2258909,101.05719545,-1,-1,1,1.1686954500000013
2025-07-29,moving_average,102.64142706,101.05719545,1,-1,0,1.5842316100000033
2025-07-29,arima,102.24710616822644,101.05719545,1,-1,0,1.189910718226443
2025-07-29,random_forest,102.34529032022367,101.05719545,-1,-1,1,1.2880948702236736
2025-07-29,lstm_univariate,102.31786393018687,101.05719545,1,-1,0,1.2606684801868795
2025-07-29,lstm_multivariate,101.83047860394747,101.05719545,-1,-1,1,0.7732831539474745
2025-07-30,random_walk,101.05719545,107.87958,-1,1,0,6.8223845500000095
2025-07-30,moving_average,102.55752072,107.87958,1,1,1,5.322059280000005
2025-07-30,arima,101.10373780086599,107.87958,1,1,1,6.7758421991340185
2025-07-30,random_forest,101.14112707376815,107.87958,-1,1,0,6.738452926231858
2025-07-30,lstm_univariate,101.14888182398136,107.87958,1,1,1,6.730698176018649
2025-07-30,lstm_multivariate,100.654999013851,107.87958,-1,1,0,7.224580986149007
2025-07-31,random_walk,107.87958,111.30575555,-1,1,0,3.4261755499999964
2025-07-31,moving_average,103.46850384,111.30575555,-1,1,0,7.837251710000004
2025-07-31,arima,107.66636330530048,111.30575555,-1,1,0,3.639392244699522
2025-07-31,random_forest,108.08770350612157,111.30575555,-1,1,0,3.21805204387843
2025-07-31,lstm_univariate,107.97325664324167,111.30575555,1,1,1,3.3324989067583317
2025-07-31,lstm_multivariate,107.43269544538784,111.30575555,-1,1,0,3.873060104612165
2025-08-01,random_walk,111.30575555,109.30798555,-1,-1,1,1.9977700000000027
2025-08-01,moving_average,105.02276889999999,109.30798555,-1,-1,1,4.2852166500000095
2025-08-01,arima,111.1180850086891,109.30798555,-1,-1,1,1.810099458689109
2025-08-01,random_forest,111.42858307029792,109.30798555,-1,-1,1,2.1205975202979204
2025-08-01,lstm_univariate,111.4034610428523,109.30798555,1,-1,0,2.0954754928523016
2025-08-01,lstm_multivariate,110.91341627185626,109.30798555,-1,-1,1,1.6054307218562656
2025-08-04,random_walk,109.30798555,108.8385096,-1,-1,1,0.4694759500000032
2025-08-04,moving_average,106.35528149,108.8385096,-1,-1,1,2.483228109999999
2025-08-04,arima,109.30776539601513,108.8385096,-1,-1,1,0.46925579601513334
2025-08-04,random_forest,109.36711811258728,108.8385096,-1,-1,1,0.528608512587283
2025-08-04,lstm_univariate,109.40175410400883,108.8385096,1,-1,0,0.5632445040088356
2025-08-04,lstm_multivariate,108.94586468796643,108.8385096,-1,-1,1,0.10735508796643956
2025-08-05,random_walk,108.8385096,109.26803015,-1,1,0,0.42952055000000655
2025-08-05,moving_average,107.67780522999999,109.26803015,-1,1,0,1.5902249200000114
2025-08-05,arima,108.85408339137958,109.26803015,1,1,1,0.4139467586204262
2025-08-05,random_forest,108.86118935125815,109.26803015,-1,1,0,0.40684079874185386
2025-08-05,lstm_univariate,108.93066953959027,109.26803015,1,1,1,0.337360610409732
2025-08-05,lstm_multivariate,108.46283915386822,109.26803015,-1,1,0,0.8051909961317847
2025-08-06,random_walk,109.26803015,107.52997025,-1,-1,1,1.738059899999996
2025-08-06,moving_average,109.31997217,107.52997025,1,-1,0,1.7900019199999946
2025-08-06,arima,109.25920910313518,107.52997025,-1,-1,1,1.729238853135172
2025-08-06,random_forest,109.30477713468909,107.52997025,-1,-1,1,1.7748068846890845
2025-08-06,lstm_univariate,109.35947072191875,107.52997025,1,-1,0,1.8295004719187489
2025-08-06,lstm_multivariate,108.86689311051273,107.52997025,-1,-1,1,1.336922860512729
2025-08-07,random_walk,107.52997025,103.2647313,-1,-1,1,4.265238950000011
2025-08-07,moving_average,109.25005022,103.2647313,1,-1,0,5.985318920000012
2025-08-07,arima,107.58483818445758,103.2647313,1,-1,0,4.320106884457587
2025-08-07,random_forest,107.5369858532686,103.2647313,-1,-1,1,4.27225455326861
2025-08-07,lstm_univariate,107.62047584518412,103.2647313,1,-1,0,4.355744545184123
2025-08-07,lstm_multivariate,107.11625903123013,103.2647313,-1,-1,1,3.851527731230135
2025-08-08,random_walk,103.2647313,104.03387275,-1,1,0,0.7691414500000064
2025-08-08,moving_average,107.64184537000001,104.03387275,1,1,1,3.6079726200000124
2025-08-08,arima,103.42564283034336,104.03387275,1,1,1,0.6082299196566368
2025-08-08,random_forest,103.22771227111441,104.03387275,-1,1,0,0.8061604788855874
2025-08-08,lstm_univariate,103.35481646953208,104.03387275,1,1,1,0.6790562804679183
2025-08-08,lstm_multivariate,102.86139320503165,104.03387275,-1,1,0,1.172479544968354
2025-08-11,random_walk,104.03387275,103.084932,-1,-1,1,0.9489407500000056
2025-08-11,moving_average,106.58702281000001,103.084932,1,-1,0,3.5020908100000128
2025-08-11,arima,104.06549368403068,103.084932,1,-1,0,0.9805616840306897
2025-08-11,random_forest,104.0290933687817,103.084932,-1,-1,1,0.9441613687817068
2025-08-11,lstm_univariate,104.12629291613283,103.084932,1,-1,0,1.041360916132831
2025-08-11,lstm_multivariate,103.62144343892882,103.084932,-1,-1,1,0.5365114389288266
2025-08-12,random_walk,103.084932,105.0627243,-1,1,0,1.9777923000000044
2025-08-12,moving_average,105.43630728999999,105.0627243,1,1,1,0.3735829899999885
2025-08-12,arima,103.12765144674945,105.0627243,1,1,1,1.9350728532505457
2025-08-12,random_forest,103.10923931303414,105.0627243,-1,1,0,1.9534849869658615
2025-08-12,lstm_univariate,103.1783247198642,105.0627243,1,1,1,1.8843995801358062
2025-08-12,lstm_multivariate,102.6692275941373,105.0627243,-1,1,0,2.3934967058627024
2025-08-13,random_walk,105.0627243,102.8252219,-1,-1,1,2.237502399999997
2025-08-13,moving_average,104.59524612,102.8252219,-1,-1,1,1.7700242199999963
2025-08-13,arima,105.01205111002719,102.8252219,-1,-1,1,2.1868292100271844
2025-08-13,random_forest,105.06669228683128,102.8252219,-1,-1,1,2.2414703868312813
2025-08-13,lstm_univariate,105.15781603508111,102.8252219,1,-1,0,2.3325941350811092
2025-08-13,lstm_multivariate,104.64029580125413,102.8252219,-1,-1,1,1.8150739012541237
2025-08-14,random_walk,102.8252219,102.41567905,-1,-1,1,0.40954285000000823
2025-08-14,moving_average,103.65429644999999,102.41567905,1,-1,0,1.2386173999999954
2025-08-14,arima,102.88191576513553,102.41567905,1,-1,0,0.4662367151355369
2025-08-14,random_forest,102.86904139402321,102.41567905,-1,-1,1,0.45336234402321907
2025-08-14,lstm_univariate,102.91971866042317,102.41567905,1,-1,0,0.5040396104231775
2025-08-14,lstm_multivariate,102.41486270573695,102.41567905,-1,-1,1,0.0008163442630433337
2025-08-15,random_walk,102.41567905,105.5222114,-1,1,0,3.106532350000009
2025-08-15,moving_average,103.48448599999999,105.5222114,1,1,1,2.0377254000000136
2025-08-15,arima,102.44939286327826,105.5222114,1,1,1,3.0728185367217407
2025-08-15,random_forest,102.43680724102038,105.5222114,-1,1,0,3.085404158979628
2025-08-15,lstm_univariate,102.50372252755618,105.5222114,1,1,1,3.0184888724438252
2025-08-15,lstm_multivariate,101.95747517449581,105.5222114,-1,1,0,3.5647362255041912
2025-08-18,random_walk,105.5222114,103.89402885,-1,-1,1,1.6281825500000053
2025-08-18,moving_average,103.78215372999998,103.89402885,-1,-1,1,0.11187512000002187
2025-08-18,arima,105.43036754035856,103.89402885,-1,-1,1,1.536338690358562
2025-08-18,random_forest,105.53375034865154,103.89402885,-1,-1,1,1.6397214986515394
2025-08-18,lstm_univariate,105.61164536233794,103.89402885,1,-1,0,1.7176165123379405
2025-08-18,lstm_multivariate,105.058953848707,103.89402885,-1,-1,1,1.1649249987070078
2025-08-19,random_walk,103.89402885,103.1848205,-1,-1,1,0.7092083499999973
2025-08-19,moving_average,103.9439731,103.1848205,1,-1,0,0.7591525999999931
2025-08-19,arima,103.91599512388093,103.1848205,1,-1,0,0.731174623880932
2025-08-19,random_forest,103.93324118130482,103.1848205,-1,-1,1,0.7484206813048218
2025-08-19,lstm_univariate,103.98233752145661,103.1848205,1,-1,0,0.7975170214566134
2025-08-19,lstm_multivariate,103.4462854717308,103.1848205,-1,-1,1,0.26146497173080263
2025-08-20,random_walk,103.1848205,103.9439731,-1,1,0,0.7591525999999931
2025-08-20,moving_average,103.56839233999999,103.9439731,1,1,1,0.3755807600000054
2025-08-20,arima,103.21635537668476,103.9439731,1,1,1,0.7276177233152339
2025-08-20,random_forest,103.21676806890748,103.9439731,-1,1,0,0.7272050310925096
2025-08-20,lstm_univariate,103.27312077119541,103.9439731,1,1,1,0.6708523288045853
